id,title,price,currency,location,date,url,image
54966768,Посуточная аренда в Ташкент сити,1400000,UZS,"Ташкент, Шайхантахурский район",02 марта 2026 г.,https://www.olx.uz/d/obyavlenie/posutochnaya-arenda-v-tashkent-siti-ID3IDmM.html,/app/static/media/no_thumbnail.15f456ec5.svg
62765490,Bez Zaks Mehmonxona,200000,UZS,Бухара,06 марта 2026 г.,https://www.olx.uz/d/obyavlenie/bez-zaks-mehmonxona-ID4fmaC.html,/app/static/media/no_thumbnail.15f456ec5.svg
63490769,* БЕРУНИЙ СЕРГЕЛИ 6 Хона + Кухня 2 Соток Ориентир Беруний Арка,2122890000,UZS,"Ташкент, Чиланзарский район",Сегодня в 09:26,https://www.olx.uz/d/obyavlenie/beruniy-sergeli-6-hona-kuhnya-2-sotok-orientir-beruniy-arka-ID4ioQF.html,/app/static/media/no_thumbnail.15f456ec5.svg
63587495,Аренда квартира Боллага хам берилади,4852320,UZS,"Ташкент, Яшнабадский район",Сегодня в 09:26,https://www.olx.uz/d/obyavlenie/arenda-kvartira-bollaga-ham-beriladi-ID4iO0L.html,/app/static/media/no_thumbnail.15f456ec5.svg
60159753,Жк NRG-Ойбек! Уникальная 3х комнатная квартира 100м2 с новым ремонтом!,16983120,UZS,"Ташкент, Мирабадский район",Сегодня в 09:26,https://www.olx.uz/d/obyavlenie/zhk-nrg-oybek-unikalnaya-3h-komnatnaya-kvartira-100m2-s-novym-remontom-ID44qiB.html,/app/static/media/no_thumbnail.15f456ec5.svg
61716277,Сдается 3/5/9 ул Рудакии ориентир Брилеант сити,4852320,UZS,Самарканд,Сегодня в 09:26,https://www.olx.uz/d/obyavlenie/sdaetsya-3-5-9-ul-rudakii-orientir-brileant-siti-ID4aXdP.html,/app/static/media/no_thumbnail.15f456ec5.svg
63702750,Hotel хотел Без ЗАГС мехмонхона Гостиница bez gaks kvartira,200000,UZS,"Ташкент, Мирабадский район",Сегодня в 09:25,https://www.olx.uz/d/obyavlenie/hotel-hotel-bez-zags-mehmonhona-gostinitsa-bez-gaks-kvartira-ID4jhZI.html,/app/static/media/no_thumbnail.15f456ec5.svg
63687870,÷ КИРПИЧ 2Х6 Балкон 3/1/5 Чиланзар 25-квартал продаётся квартира,837025200,UZS,"Ташкент, Чиланзарский район",Сегодня в 09:25,https://www.olx.uz/d/obyavlenie/kirpich-2h6-balkon-3-1-5-chilanzar-25-kvartal-prodaetsya-kvartira-ID4je7I.html,/app/static/media/no_thumbnail.15f456ec5.svg
63522453,В честь праздника скидка на продажу котеджа,606540000,UZS,Зангиата,Сегодня в 09:25,https://www.olx.uz/d/obyavlenie/v-chest-prazdnika-skidka-na-prodazhu-kotedzha-ID4ix5H.html,/app/static/media/no_thumbnail.15f456ec5.svg
63587485,"""СРОЧНАЯ ЦЕНА‼️ Центр U-Tower 35м2 Вид на Ташкент Сити Подключ ‼️",1625515069,UZS,"Ташкент, Шайхантахурский район",Сегодня в 09:25,https://www.olx.uz/d/obyavlenie/srochnaya-tsena-tsentr-u-tower-35m2-vid-na-tashkent-siti-podklyuch-ID4iO0B.html,/app/static/media/no_thumbnail.15f456ec5.svg
63587482,Нурафшон Новостройка 4 хона 6 этаж 7 этажом дом,1273734000,UZS,"Ташкент, Алмазарский район",Сегодня в 09:25,https://www.olx.uz/d/obyavlenie/nurafshon-novostroyka-4-hona6-etazh7-etazhom-dom-ID4iO0y.html,/app/static/media/no_thumbnail.15f456ec5.svg
61560444,№АD-0929 - Сдаётся на Глинке. Ранее не сдавалось. Локация супер!!!,97046400,UZS,"Ташкент, Яккасарайский район",Сегодня в 09:25,https://www.olx.uz/d/obyavlenie/ad-0929-sdaetsya-na-glinke-ranee-ne-sdavalos-lokatsiya-super-ID4aiGo.html,/app/static/media/no_thumbnail.15f456ec5.svg
60358232,ЖК NRG Oybek 2х ком,12130800,UZS,"Ташкент, Мирабадский район",Сегодня в 09:12,https://www.olx.uz/d/obyavlenie/zhk-nrg-oybek-2h-kom-ID45fWS.html,/app/static/media/no_thumbnail.15f456ec5.svg
62782737,Продаётся гараж бетонный,42457800,UZS,"Ташкент, Яшнабадский район",06 марта 2026 г.,https://www.olx.uz/d/obyavlenie/prodaetsya-garazh-betonnyy-ID4fqEN.html,/app/static/media/no_thumbnail.15f456ec5.svg
54774052,Hotel/Hostel/Bez zaks,75000,UZS,"Ташкент, Чиланзарский район",07 марта 2026 г.,https://www.olx.uz/d/obyavlenie/hotel-hostel-bez-zaks-ID3HPes.html,/app/static/media/no_thumbnail.15f456ec5.svg
61562921,№АD-0934 - Новый проект от застройщика с ремонтом,3627109200,UZS,"Ташкент, Юнусабадский район",Сегодня в 09:25,https://www.olx.uz/d/obyavlenie/ad-0934-novyy-proekt-ot-zastroyschika-s-remontom-ID4ajkl.html,/app/static/media/no_thumbnail.15f456ec5.svg
60733015,Аренда помещения под офис 70 м2 Акай Сити,30327000,UZS,"Ташкент, Мирзо-Улугбекский район",Сегодня в 09:25,https://www.olx.uz/d/obyavlenie/arenda-pomescheniya-pod-ofis-70-m2-akay-siti-ID46PqL.html,/app/static/media/no_thumbnail.15f456ec5.svg
60154840,эгасидан срочно 2/2/16 ижара оилага Сергели Янги дархон 2,4852320,UZS,"Ташкент, Сергелийский район",Сегодня в 09:25,https://www.olx.uz/d/obyavlenie/egasidan-srochno-2-2-16-izhara-oilaga-sergeli-yangi-darhon-2-ID44p1m.html,/app/static/media/no_thumbnail.15f456ec5.svg
55024776,"Продаётся база 2 Гектара с ЖД веткой, Янгиюль",21228900000,UZS,Янгиюль,Сегодня в 09:25,https://www.olx.uz/d/obyavlenie/prodaetsya-baza-2-gektara-s-zhd-vetkoy-yangiyul-ID3ISso.html,/app/static/media/no_thumbnail.15f456ec5.svg
63263672,Ижарага Склад Пойтахт савдо маркази якинида 550 кв м NR494/16,97046,UZS,"Ташкент, Мирабадский район",Сегодня в 09:25,https://www.olx.uz/d/obyavlenie/izharaga-sklad-poytaht-savdo-markazi-yakinida-550-kv-m-nr494-16-ID4hrLO.html,/app/static/media/no_thumbnail.15f456ec5.svg
63164952,Nest one коробка 60м²прекрасный вид,2911392000,UZS,"Ташкент, Шайхантахурский район",Сегодня в 09:25,https://www.olx.uz/d/obyavlenie/nest-one-korobka-60mprekrasnyy-vid-ID4h25y.html,/app/static/media/no_thumbnail.15f456ec5.svg
59293552,Аренда офис учебный центр укув марказ шоурум автошкола,4245780,UZS,"Ташкент, Сергелийский район",Сегодня в 09:24,https://www.olx.uz/d/obyavlenie/arenda-ofis-uchebnyy-tsentr-ukuv-markaz-shourum-avtoshkola-ID40MXC.html,/app/static/media/no_thumbnail.15f456ec5.svg
59134616,Daily apartments for rent to dear guests of Samarkand (Суточные квар),500000,UZS,Самарканд,Сегодня в 09:24,https://www.olx.uz/d/obyavlenie/daily-apartments-for-rent-to-dear-guests-of-samarkand-sutochnye-kvar-ID407C8.html,/app/static/media/no_thumbnail.15f456ec5.svg
63311691,Ул. Шота Руставели Нежилое помещение 1-Линия 80кв. В хорошем ремонт,2850738000,UZS,"Ташкент, Яккасарайский район",Сегодня в 09:24,https://www.olx.uz/d/obyavlenie/ul-shota-rustaveli-nezhiloe-pomeschenie-1-liniya-80kv-v-horoshem-remont-ID4hEgj.html,/app/static/media/no_thumbnail.15f456ec5.svg
61143143,Сдается в аренду производствен. помещение от 100 до 2000 м2 Джаркурган,60654,UZS,"Ташкент, Яшнабадский район",Сегодня в 09:24,https://www.olx.uz/d/obyavlenie/sdaetsya-v-arendu-proizvodstven-pomeschenie-ot-100-do-2000-m2-dzharkurgan-ID48y7J.html,/app/static/media/no_thumbnail.15f456ec5.svg
60512568,Продается участок 3.46 на Никитина (Фасад 14.20),4468000000,UZS,"Ташкент, Мирзо-Улугбекский район",05 марта 2026 г.,https://www.olx.uz/d/obyavlenie/prodaetsya-uchastok-3-46-na-nikitina-fasad-14-20-ID45U5a.html,/app/static/media/no_thumbnail.15f456ec5.svg
59375553,Ijaraga 4 xonali uy beriladi. Faqat bollarga Qoyliq kompass yonida,1213080,UZS,"Ташкент, Яшнабадский район",06 марта 2026 г.,https://www.olx.uz/d/obyavlenie/ijaraga-4-xonali-uy-beriladi-faqat-bollarga-qoyliq-kompass-yonida-ID418id.html,/app/static/media/no_thumbnail.15f456ec5.svg
63685664,NRG Jomiy - 74 кв.м | коробка - 2 санузла | с кадастром,14556960,UZS,"Ташкент, Алмазарский район",07 марта 2026 г.,https://www.olx.uz/d/obyavlenie/nrg-jomiy-74-kv-m-korobka-2-sanuzla-s-kadastrom-ID4jdy8.html,/app/static/media/no_thumbnail.15f456ec5.svg
61785065,3х комнатная квартира продаётся,764240400,UZS,Чирчик,Сегодня в 09:24,https://www.olx.uz/d/obyavlenie/3h-komnatnaya-kvartira-prodaetsya-ID4bf7j.html,/app/static/media/no_thumbnail.15f456ec5.svg
63587466,Gardens Residence 3/2/8 114м2 евро люкс квартира вид на Парк:,7460442000,UZS,"Ташкент, Шайхантахурский район",Сегодня в 09:24,https://www.olx.uz/d/obyavlenie/gardens-residence-3-2-8-114m2-evro-lyuks-kvartira-vid-na-park-ID4iO0i.html,/app/static/media/no_thumbnail.15f456ec5.svg
63254442,Ханабад махалля Номданак возле метро 6 соток,2183544000,UZS,"Ташкент, Сергелийский район",Сегодня в 09:24,https://www.olx.uz/d/obyavlenie/hanabad-mahallya-nomdanak-vozle-metro-6-sotok-ID4hpmV.html,/app/static/media/no_thumbnail.15f456ec5.svg
58833704,"Аренда под магазин, офис, шоу-рум! Кара Камиш Чукурсай Таш Игрушка!",121308,UZS,"Ташкент, Алмазарский район",Сегодня в 09:24,https://www.olx.uz/d/obyavlenie/arenda-pod-magazin-ofis-shou-rum-kara-kamish-chukursay-tash-igrushka-ID3YRkI.html,/app/static/media/no_thumbnail.15f456ec5.svg
51847281,"Продаётся база! готовый бизнес! 29 соток территории, Сергели It park",8491560000,UZS,"Ташкент, Сергелийский район",Сегодня в 09:24,https://www.olx.uz/d/obyavlenie/prodaetsya-baza-gotovyy-biznes-29-sotok-territorii-sergeli-it-park-ID3wxQt.html,/app/static/media/no_thumbnail.15f456ec5.svg
61706558,"Kunlik ijara uy, kvartira, ijara",120000,UZS,"Ташкент, Сергелийский район",Сегодня в 09:24,https://www.olx.uz/d/obyavlenie/kunlik-ijara-uy-kvartira-ijara-ID4aUH4.html,/app/static/media/no_thumbnail.15f456ec5.svg
63490736,"Продаётся 3/8/9 квартира в ЖК Bobur Elite, Яккасарайский р-н",2347309800,UZS,"Ташкент, Яккасарайский район",Сегодня в 09:24,https://www.olx.uz/d/obyavlenie/prodaetsya-3-8-9-kvartira-v-zhk-bobur-elite-yakkasarayskiy-r-n-ID4ioQ8.html,/app/static/media/no_thumbnail.15f456ec5.svg
52113925,Arzon Bez zaks hotel mehmonxona Без закс хотел Без загс отель,200000,UZS,Мирабад,Сегодня в 09:24,https://www.olx.uz/d/obyavlenie/arzon-bez-zaks-hotel-mehmonxona-bez-zaks-hotel-bez-zags-otel-ID3vFdb.html,/app/static/media/no_thumbnail.15f456ec5.svg
61514765,Продается не жилое помещение в цокольном этаже Сергели 6,1091772000,UZS,"Ташкент, Сергелийский район",Сегодня в 09:24,https://www.olx.uz/d/obyavlenie/prodaetsya-ne-zhiloe-pomeschenie-v-tsokolnom-etazhe-sergeli-6-ID4a6ND.html,/app/static/media/no_thumbnail.15f456ec5.svg
63650870,"Ависозлар 1, 2/3/5 Французска99я планировка",849156000,UZS,"Ташкент, Яшнабадский район",Сегодня в 09:24,https://www.olx.uz/d/obyavlenie/avisozlar-1-2-3-5-frantsuzska99ya-planirovka-ID4j4uV.html,/app/static/media/no_thumbnail.15f456ec5.svg
61118554,Хостел\Гостиниц\номер\Ботаника\САМПИ\ КОМАНДИРОВКА \Комната№9,35000,UZS,"Ташкент, Юнусабадский район",07 марта 2026 г.,https://www.olx.uz/d/obyavlenie/hostel-gostinits-nomer-botanika-sampi-komandirovka-komnata9-ID48rJ8.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/dt7e9u96532d2-UZ/image;s=216x152;q=50
60923262,Сдается складское помещение! (Чиланзарский район),60654,UZS,"Ташкент, Чиланзарский район",Сегодня в 06:07,https://www.olx.uz/d/obyavlenie/sdaetsya-skladskoe-pomeschenie-chilanzarskiy-rayon-ID47CWg.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/cm57z022q2i91-UZ/image;s=216x152;q=50
62591345,"Hostel, Хостел..",30000,UZS,Кибрай,Сегодня в 07:53,https://www.olx.uz/d/obyavlenie/hostel-hostel-ID4eCRP.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/sq0qcoxckmi33-UZ/image;s=216x152;q=50
61553357,Arenda bakzal 450$ 2/4karavanni orqasi,5458860,UZS,Самарканд,Сегодня в 09:23,https://www.olx.uz/d/obyavlenie/arenda-bakzal-450-2-4karavanni-orqasi-ID4agQ5.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/z5qwe52sp8dy2-UZ/image;s=216x152;q=50
63761589,Yunusobod 9 kvartal 2xona 3qilingan/5/5 srochna sotiladi!,679324800,UZS,"Ташкент, Юнусабадский район",Сегодня в 09:23,https://www.olx.uz/d/obyavlenie/yunusobod-9-kvartal-2xona-3qilingan-5-5-srochna-sotiladi-ID4jxiJ.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/2pgo2t745m2a3-UZ/image;s=216x152;q=50
63786902,Uchastka sotiladi,30000000,UZS,Джамбай,Сегодня в 09:23,https://www.olx.uz/d/obyavlenie/uchastka-sotiladi-ID4jDT0.html,/app/static/media/no_thumbnail.15f456ec5.svg
62596919,Kvartira BEZ ZAKS Posutochna 24/7,250000,UZS,Мирабад,Сегодня в 09:23,https://www.olx.uz/d/obyavlenie/kvartira-bez-zaks-posutochna-24-7-ID4eEjJ.html,/app/static/media/no_thumbnail.15f456ec5.svg
52297794,Uchastka sotiladi,120000000,UZS,Гузар,Сегодня в 09:23,https://www.olx.uz/d/obyavlenie/uchastka-sotiladi-ID3xr2O.html,/app/static/media/no_thumbnail.15f456ec5.svg
63786904,Яккасарай Сдается помещение нежилой Цоколь,4852320,UZS,"Ташкент, Яккасарайский район",Сегодня в 09:23,https://www.olx.uz/d/obyavlenie/yakkasaray-sdaetsya-pomeschenie-nezhiloy-tsokol-ID4jDT2.html,/app/static/media/no_thumbnail.15f456ec5.svg
63786842,Квартира в аренду,3032700,UZS,Бухара,Сегодня в 09:23,https://www.olx.uz/d/obyavlenie/kvartira-v-arendu-ID4jDS2.html,/app/static/media/no_thumbnail.15f456ec5.svg
60733078,Аренда помещения под косметалогию 60 м2 Акай Сити,30327000,UZS,"Ташкент, Мирзо-Улугбекский район",Сегодня в 09:23,https://www.olx.uz/d/obyavlenie/arenda-pomescheniya-pod-kosmetalogiyu-60-m2-akay-siti-ID46PrM.html,/app/static/media/no_thumbnail.15f456ec5.svg
63544922,Uy sotiladi Sergeli tuman Honabod,994725600,UZS,"Ташкент, Сергелийский район",Сегодня в 09:23,https://www.olx.uz/d/obyavlenie/uy-sotiladi-sergeli-tuman-honabod-ID4iCV6.html,/app/static/media/no_thumbnail.15f456ec5.svg
63781677,"Продаётся Ависозлар 1 ,1в2/1/4 с Евро ремонтом",685390200,UZS,"Ташкент, Яшнабадский район",Сегодня в 09:23,https://www.olx.uz/d/obyavlenie/prodaetsya-avisozlar-1-1v2-1-4-s-evro-remontom-ID4jCvJ.html,/app/static/media/no_thumbnail.15f456ec5.svg
63768884,Сдается в аренду Адрес Юнусобод Хасанбой Барака 36,33966240,UZS,"Ташкент, Юнусабадский район",06 марта 2026 г.,https://www.olx.uz/d/obyavlenie/sdaetsya-v-arendu-adres-yunusobod-hasanboy-baraka-36-ID4jzco.html,/app/static/media/no_thumbnail.15f456ec5.svg
63374426,Продается коммерческое помещение,2122890000,UZS,"Ташкент, Яшнабадский район",07 марта 2026 г.,https://www.olx.uz/d/obyavlenie/prodaetsya-kommercheskoe-pomeschenie-ID4hUAa.html,/app/static/media/no_thumbnail.15f456ec5.svg
63477119,Новостройка. Продается 3х комнатная квартира Шайхантахурском районе,788502000,UZS,"Ташкент, Шайхантахурский район",07 марта 2026 г.,https://www.olx.uz/d/obyavlenie/novostroyka-prodaetsya-3h-komnatnaya-kvartira-shayhantahurskom-rayone-ID4iliw.html,/app/static/media/no_thumbnail.15f456ec5.svg
63587446,Сергели дом 3 сотки 6 комнат Бинокор,1152426000,UZS,"Ташкент, Сергелийский район",Сегодня в 09:23,https://www.olx.uz/d/obyavlenie/sergeli-dom-3-sotki-6-komnat-binokor-ID4iNZY.html,/app/static/media/no_thumbnail.15f456ec5.svg
62701076,"Современный офис 670 м² с ремонтом на Новомосковской, бизнес-центр(55)",363924,UZS,"Ташкент, Мирзо-Улугбекский район",Сегодня в 09:23,https://www.olx.uz/d/obyavlenie/sovremennyy-ofis-670-m-s-remontom-na-novomoskovskoy-biznes-tsentr55-ID4f5pG.html,/app/static/media/no_thumbnail.15f456ec5.svg
62699532,"Ритейл и шоурум 2×100 м² вдоль дороги, Parkwood - продажа (55)",36392400,UZS,"Ташкент, Мирабадский район",Сегодня в 09:23,https://www.olx.uz/d/obyavlenie/riteyl-i-shourum-2100-m-vdol-dorogi-parkwood-prodazha-55-ID4f50M.html,/app/static/media/no_thumbnail.15f456ec5.svg
60674878,Аренда 1000 кв 2 этаж первая линия метро рядом Юнусабад,133438800,UZS,"Ташкент, Юнусабадский район",Сегодня в 09:23,https://www.olx.uz/d/obyavlenie/arenda-1000-kv-2-etazh-pervaya-liniya-metro-ryadom-yunusabad-ID46Aj4.html,/app/static/media/no_thumbnail.15f456ec5.svg
63490727,Жк Poytaxt Residence 3/3/10 73м2 Махтумкули Яшнабадский район,1431434400,UZS,"Ташкент, Яшнабадский район",Сегодня в 09:23,https://www.olx.uz/d/obyavlenie/zhk-poytaxt-residence-3-3-10-73m2-mahtumkuli-yashnabadskiy-rayon-ID4ioPZ.html,/app/static/media/no_thumbnail.15f456ec5.svg
48295560,Сдаётся таунхаус (участок) (Закрытый двор),50949360,UZS,"Ташкент, Яккасарайский район",Сегодня в 09:23,https://www.olx.uz/d/obyavlenie/sdaetsya-taunhaus-uchastok-zakrytyy-dvor-ID3gDSE.html,/app/static/media/no_thumbnail.15f456ec5.svg
63688073,Нукусская 70м2 3/6/16 Мебель + тех С Ремонтом,1152426000,UZS,"Ташкент, Яккасарайский район",Сегодня в 09:23,https://www.olx.uz/d/obyavlenie/nukusskaya-70m2-3-6-16-mebel-teh-s-remontom-ID4jeaZ.html,/app/static/media/no_thumbnail.15f456ec5.svg
63688071,Продается 4 комнатная на ойбеке с мебелью техникой,1940928000,UZS,"Ташкент, Мирабадский район",Сегодня в 09:23,https://www.olx.uz/d/obyavlenie/prodaetsya-4-komnatnaya-na-oybeke-s-mebelyu-tehnikoy-ID4jeaX.html,/app/static/media/no_thumbnail.15f456ec5.svg
62171804,Yer sotiladi 255 million,255000000,UZS,Карши,Сегодня в 09:23,https://www.olx.uz/d/obyavlenie/yer-sotiladi-255-million-ID4cRJ2.html,/app/static/media/no_thumbnail.15f456ec5.svg
63587433,"""ГОРИТ СРОЧНО‼️ NRG U-TOWER 2ком 71м2 Вид на Ташкент Сити Угловая ‼️",3032687869,UZS,"Ташкент, Шайхантахурский район",Сегодня в 09:22,https://www.olx.uz/d/obyavlenie/gorit-srochno-nrg-u-tower-2kom-71m2-vid-na-tashkent-siti-uglovaya-ID4iNZL.html,/app/static/media/no_thumbnail.15f456ec5.svg
59736227,2/2/12 - NRG Zamon - Media Park -Круг Рохат 6 станция - Гольф клуб HOT,869317390,UZS,"Ташкент, Бектемирский район",07 марта 2026 г.,https://www.olx.uz/d/obyavlenie/2-2-12-nrg-zamon-media-park-krug-rohat-6-stantsiya-golf-klub-hot-ID42E7x.html,/app/static/media/no_thumbnail.15f456ec5.svg
63752686,Сдаётся в Аренду 1 ком квартира в новостройке Яшнабад. р-н,6065400,UZS,"Ташкент, Яшнабадский район",07 марта 2026 г.,https://www.olx.uz/d/obyavlenie/sdaetsya-v-arendu-1-kom-kvartira-v-novostroyke-yashnabad-r-n-ID4juZ8.html,/app/static/media/no_thumbnail.15f456ec5.svg
63588881,Сдам в аренду СВОЯ Новостройка Мирзо Улугбекский р-н 59кв 2х комнатная,10917720,UZS,"Ташкент, Мирзо-Улугбекский район",06 марта 2026 г.,https://www.olx.uz/d/obyavlenie/sdam-v-arendu-svoya-novostroyka-mirzo-ulugbekskiy-r-n-59kv-2h-komnatnaya-ID4iOn7.html,/app/static/media/no_thumbnail.15f456ec5.svg
63587424,Продам квартиру Ц1 Садык Азимова 3+2/3/5 144м2,3214662000,UZS,"Ташкент, Мирзо-Улугбекский район",Сегодня в 09:22,https://www.olx.uz/d/obyavlenie/prodam-kvartiru-ts1-sadyk-azimova-3-2-3-5-144m2-ID4iNZC.html,/app/static/media/no_thumbnail.15f456ec5.svg
63587418,Аренда 1 линия 100 метр квадрат шоторуставели,30327000,UZS,"Ташкент, Яккасарайский район",Сегодня в 09:22,https://www.olx.uz/d/obyavlenie/arenda-1-liniya-100-metr-kvadrat-shotorustaveli-ID4iNZv.html,/app/static/media/no_thumbnail.15f456ec5.svg
63670482,Авто домик сауна,24261600,UZS,Гулистан,Сегодня в 09:22,https://www.olx.uz/d/obyavlenie/avto-domik-sauna-ID4j9Bg.html,/app/static/media/no_thumbnail.15f456ec5.svg
63587423,2 xonali 57m2 4-qavat sotiladi,600474600,UZS,Бухара,Сегодня в 09:22,https://www.olx.uz/d/obyavlenie/2-xonali-57m2-4-qavat-sotiladi-ID4iNZB.html,/app/static/media/no_thumbnail.15f456ec5.svg
63731388,Xasanboyda 8 sotix hovli sotiladi,2426160000,UZS,"Ташкент, Юнусабадский район",Сегодня в 09:22,https://www.olx.uz/d/obyavlenie/xasanboyda-8-sotix-hovli-sotiladi-ID4jprC.html,/app/static/media/no_thumbnail.15f456ec5.svg
63688063,"™ Чиланзар 25 2в3/2/5‼️Кирпичный, Смежка, 2×6 Балкон|54м²|Кв продаётся",782436600,UZS,"Ташкент, Чиланзарский район",Сегодня в 09:22,https://www.olx.uz/d/obyavlenie/chilanzar-25-2v3-2-5kirpichnyy-smezhka-26-balkon-54m-kv-prodaetsya-ID4jeaP.html,/app/static/media/no_thumbnail.15f456ec5.svg
63490717,Tashkent City GARDENS Продается 3х комнатная квартира!,5216244000,UZS,"Ташкент, Шайхантахурский район",Сегодня в 09:22,https://www.olx.uz/d/obyavlenie/tashkent-city-gardens-prodaetsya-3h-komnatnaya-kvartira-ID4ioPP.html,/app/static/media/no_thumbnail.15f456ec5.svg
56215654,Отель без ЗАГС около центра,300000,UZS,"Ташкент, Мирзо-Улугбекский район",Сегодня в 09:22,https://www.olx.uz/d/obyavlenie/otel-bez-zags-okolo-tsentra-ID3NSg6.html,/app/static/media/no_thumbnail.15f456ec5.svg
63786886,3/2/4 с ремонтом,970464000,UZS,"Ташкент, Алмазарский район",Сегодня в 09:22,https://www.olx.uz/d/obyavlenie/3-2-4-s-remontom-ID4jDSK.html,/app/static/media/no_thumbnail.15f456ec5.svg
63688055,ЖК Parkwood 3комн 66м2 ‼️рынок Госпитальный,2426160000,UZS,"Ташкент, Мирабадский район",Сегодня в 09:22,https://www.olx.uz/d/obyavlenie/zhk-parkwood-3komn-66m2-rynok-gospitalnyy-ID4jeaH.html,/app/static/media/no_thumbnail.15f456ec5.svg
63079178,Sattepo novostroyka 4/7/9 89.8kv Rassrochka,9000000,UZS,Самарканд,06 марта 2026 г.,https://www.olx.uz/d/obyavlenie/sattepo-novostroyka-4-7-9-89-8kv-rassrochka-ID4gFM6.html,/app/static/media/no_thumbnail.15f456ec5.svg
63698444,Аренда коммерческого помещения в престижном ЖК Mirabad Avenue [SM],339662,UZS,"Ташкент, Мирабадский район",Сегодня в 09:43,https://www.olx.uz/d/obyavlenie/arenda-kommercheskogo-pomescheniya-v-prestizhnom-zhk-mirabad-avenue-sm-ID4jgSg.html,/app/static/media/no_thumbnail.15f456ec5.svg
63123043,Госинитца мехмонхона хостел отел кунлик квартира Mexmonxona hostel ...,125000,UZS,Мирабад,Сегодня в 06:52,https://www.olx.uz/d/obyavlenie/gosinittsa-mehmonhona-hostel-otel-kunlik-kvartira-mexmonxona-hostel-ID4gRbB.html,/app/static/media/no_thumbnail.15f456ec5.svg
63695580,3 хонали квартира Ижарага берилади . Пристиж гарден турар жой мужмуаси,13343880,UZS,"Ташкент, Алмазарский район",Сегодня в 09:22,https://www.olx.uz/d/obyavlenie/3-honali-kvartira-izharaga-beriladi-pristizh-garden-turar-zhoy-muzhmuasi-ID4jg84.html,/app/static/media/no_thumbnail.15f456ec5.svg
60823265,"Продается территория 2,8 Га под производство город Ангрен",18196200000,UZS,Ангрен,Сегодня в 09:22,https://www.olx.uz/d/obyavlenie/prodaetsya-territoriya-2-8-ga-pod-proizvodstvo-gorod-angren-ID47cUp.html,/app/static/media/no_thumbnail.15f456ec5.svg
63490709,Shayxontohur tumani oqtepa mahalla 4 sotix yangi uchastka sotiladi,4245780000,UZS,"Ташкент, Шайхантахурский район",Сегодня в 09:22,https://www.olx.uz/d/obyavlenie/shayxontohur-tumani-oqtepa-mahalla-4-sotix-yangi-uchastka-sotiladi-ID4ioPH.html,/app/static/media/no_thumbnail.15f456ec5.svg
62993836,Большая квартира от Xonsaroy по срочной цене кадастр есть,1213080000,UZS,"Ташкент, Юнусабадский район",Сегодня в 09:22,https://www.olx.uz/d/obyavlenie/bolshaya-kvartira-ot-xonsaroy-po-srochnoy-tsene-kadastr-est-ID4gjzC.html,/app/static/media/no_thumbnail.15f456ec5.svg
55742758,2/4/4 Ипотека СРОЧНО Диадора ЦЕНТР ТТЗ-1,648997800,UZS,"Ташкент, Мирзо-Улугбекский район",Сегодня в 09:22,https://www.olx.uz/d/obyavlenie/2-4-4-ipoteka-srochno-diadora-tsentr-ttz-1-ID3LTeK.html,/app/static/media/no_thumbnail.15f456ec5.svg
61347513,"Qarshi Shahri, paxtazor m/,t, 3 xonali Uy sotiladi.",500000000,UZS,Карши,Сегодня в 09:22,https://www.olx.uz/d/obyavlenie/qarshi-shahri-paxtazor-m-t-3-xonali-uy-sotiladi-ID49pi1.html,/app/static/media/no_thumbnail.15f456ec5.svg
63688047,Сайрам кочаси Метро БИЙ 2/1/11 Максим Горький,6065400,UZS,"Ташкент, Мирзо-Улугбекский район",Сегодня в 09:21,https://www.olx.uz/d/obyavlenie/sayram-kochasi-metro-biy-2-1-11-maksim-gorkiy-ID4jeaz.html,/app/static/media/no_thumbnail.15f456ec5.svg
60803560,Chilonzor yaqini,7278480,UZS,"Ташкент, Чиланзарский район",Сегодня в 09:21,https://www.olx.uz/d/obyavlenie/chilonzor-yaqini-ID477MA.html,/app/static/media/no_thumbnail.15f456ec5.svg
54867957,Продаю свою квартиру,460970400,UZS,"Ташкент, Сергелийский район",Сегодня в 09:21,https://www.olx.uz/d/obyavlenie/prodayu-svoyu-kvartiru-ID3IdF3.html,/app/static/media/no_thumbnail.15f456ec5.svg
56334200,Продается база с ЖД веткой 216 соток ориентир Ахангаран Цемент,24261600000,UZS,Ахангаран,Сегодня в 09:21,https://www.olx.uz/d/obyavlenie/prodaetsya-baza-s-zhd-vetkoy-216-sotok-orientir-ahangaran-tsement-ID3On68.html,/app/static/media/no_thumbnail.15f456ec5.svg
63767962,"Сдаётся 1/4/4,болкон 2×3, ТТЗ 4,.Читайте внимательно!",3032700,UZS,"Ташкент, Мирзо-Улугбекский район",06 марта 2026 г.,https://www.olx.uz/d/obyavlenie/sdaetsya-1-4-4-bolkon-23-ttz-4-chitayte-vnimatelno-ID4jyXv.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/8k7hldj8627a1-UZ/image;s=216x152;q=50
